id,content,label
86,#呼和浩特新闻#【呼市：城管人员当街殴打摊贩涉事人员已被停职】9日下午，首府微信朋友圈中一则城管执法人员当街殴打摊贩的小视频被大量转发。随着关注度的持续上升，网友在猜测视频的发生地和当时的缘由。这段仅有十秒的小视频，从画面中可以看出，多名穿着城管制服的工作人员在大声呵斥着两名疑似摊贩的市民，其中人群中还有几名没有穿着制服的人员上前推搡摊贩夫妻，混乱中只见一名穿着制服的城管队员打了女摊贩一拳后转而攻击男摊贩，被打摊贩头部遭到多次打击。经过记者调查核实，视频发生于11月9日，地点为回民区轧钢北路附近。9日下午16点20分左右，新浪微博认证为内蒙古呼和浩特回民区城市管理行政局的官方微博发布消息称，关于11·09轧钢北路事件的处理意见。2017年11月9日，回民区城管局钢铁路城管中队在巡查轧钢北路市容市貌过程中，与违规占道经营的摊贩发生冲突，回民区城管执法局高度重视，迅速成立了调查组，由局督查科进行了现场取证、调查，经研究决定暂时停止回民区城管局钢铁路城管中队中队长拜志强的工作;助管员郑晓阳、青格尔停止工作，接受调查，处理。关于案件的具体信息，回民区宣传部有关负责人并未向记者透露，案件正在进一步调查处理中。(记者王宇),0
87,#中国英雄机长#【转！让更多人知道机组经历了怎样的惊魂时刻！致敬！】今天上午，川航机组完成一次史诗级壮举，3U8633航班在万米高空飞行过程中，驾驶舱玻璃突然破裂，驾驶舱失压，副驾驶半个身子被吸出窗外，温度骤降数十度，巨大风力袭击，仪器毁坏，噪音干扰……他们，广播安抚乘客，成功将飞机备降，保护了乘客的安全。祝英雄们早日康复,0
88,#微信收费标准#在工信部，运营商双重压力下，腾讯最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准有多少人会放弃微信？,1
89,【残疾卖唱女子现身派出所：我不是15年前失踪的山东女孩】“女孩失踪15年疑成残疾卖唱者”事件有新进展。警方调查，聂女士自小在贵州长大，从未去过山东，其出生先天四肢残疾，长期卖艺谋生。贵阳警方已采集DNA样本，拟进行亲缘关系鉴定。↓↓|“四肢残疾...,0
90,急找孩子，求转，求帮忙有线索酬金10万今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人、联系人宁继春13940292999@宁波同城会@当时我就震惊了@头条新闻2宁波·东钱湖,1
91,寻人启事13888033164。有线索酬金10万帮忙扩散，今天上午一个十多岁小男孩在湘乡市锦绣花园小区附近被人拐走了，小男孩能说出他的名字……汪雄～从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人汪永超～,1
92,不知道消息准确否！狗日的！没人养生那么多干嘛！谁有兴趣领养狗，免费的。有罗威，金毛，德牧，土狗，番狗，在七台河马场有个杀狗场。有几百只狗，无人领养就要安乐死了。有领养的打这个电话就可以13504888851，2014年6月15日截止啊，是免费领养的。如果你领养不了，就麻烦转发一下，救救可怜的狗狗！,1
93,110已证实不是假的！大家注意：家里有孩子的大人都看好了，河南省来了100多外地人专偷小孩抢小孩的郑州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会，,1
94,#癫痫#癫痫常见的表现有：大发作:突然意识丧失，倒地，头后仰，由于膈肌痉挛出现吼叫.四肢抽搐.口吐白沫.面色青紫.两眼上翻.有时伴有大小便失禁.发作后对发作过程不能回忆.全身疼痛乏力.癫痫小发作又叫失神性发作.表现为言语及活动突然停止.双眼凝视或瞪眼.手中持物落地.发作停止后.继续原来活动.,0
95,中国人民解放军总医院（301医院）从即日起到2015年12月15日给0-16岁患先天性心脏病的贫困家庭孩子（有当地贫困证明）做手术，可减免部分或全部费用，咨询电话：010-66875537。举手之劳，爱心传递，这是一个基金救助项目。,1
96,河南登封市市医院：昨天凌晨二点二十三分，三名男女生感染H7N9病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃魚，鸡，凉皮，冷面类，酸菜，特别是鸡，鸭，草魚，酸菜魚，水煮魚，目前河南有3167个已感染。收到马上发给你关心的人，最好是群友。为了您的健康，请转发。暴雨水污染严重，少买鸡，鱼吃。[鸡][鸡][鸡]🐠🐠🐠请互相转发，为了大家的健康,1
97,2018年4月7日星期六。在不知不觉中，危险从我们身边擦肩而过！根据安徽地震台网震情通报，2018年4月6日23时55分在安徽省芜湖市无为县（北纬31.20度、东经117.77度）发生3.6级地震，震源深度6千米。经了解，震中区域位于我县襄安镇与泉塘镇交界处，震中及周边区域群众有震感，震中区域没有接到人员伤亡和建筑物损坏报告。经省地震局迅速组织专家会商，认为震中附近短期发生破坏性地震可能性不大，敬告广大人民群众不要惊慌，保持正常的工作和生活秩序。,0
98,Ellie：寻人启事18647838191。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春18647838191转自qq,1
99,#黄冈身边事#【又见校园暴力！黄冈某校发生校园欺凌事件，一分钟视频掌掴对方二十多次】1月19日，一段视频刷爆网络！网曝红安县思源学校发生一起校园欺凌事件，从一分多钟视频看出几位女生疯狂掌掴两位女同学二十多次。据了解，目前红安县公安局会同当地教育局正在联合调查此事件！对校园暴力事件你怎么看？黄冈同城会...,0
100,这种人太可恶，天杀的，求扩散，今天上午一个三岁多小女孩在龙华大润发超市附近被人拐走了，小女孩能准确说出她爸爸的手机号码，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！看到信息的兄弟姐妹留意一下！联系人郑春蓉13606961118（幫忙转发）。,1
101,#成县七五普法##法治宣传教育进行时#【新型毒品“彩虹烟”出现，千万别碰！】一种名叫“彩虹烟”的新型毒品危害极大，别被她美丽的外表迷惑！据悉，“彩虹烟”外形和普通香烟差不多，也是纸盒包装，但其却是目前在境外“橫行”的一种新型毒品。人吸食“彩虹烟”时，会产生色彩斑斓的特殊烟雾。其毒性甚至比一般毒品对人体的伤害更大↓↓法制晚报的...,0
102,全世界唯一的核电站废料处理中心将在连云港建设！投资1000个亿工程！如果爆炸！连云港将寸草不生！辐射范围大概在800公里左右！连云港到上海500公里，到浙江杭州680公里，一旦爆炸意味着江苏浙江上海都将陷入万劫不复的未来，希望大家顶起来！2连云港,1
103,急找孩子，求转，求帮忙寻人启事13759695559帮忙扩散，今天上午一个三岁多小女孩在延吉锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张静杰13759695559。求转,1
104,【海口过万车辆拥堵滞留港口部分出岛机票超15000元】2月20日，海南海口，秀英港、新海港、南港因大雾已停航。截至20日8时，过海车辆已滞留超1万辆。海口当地居民称21日仍然拥堵得很厉害，大概半小时才能动一次。而离开海南的机票部分大涨，有些高达一万多元。新京报我们...,0
105,【转】朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：13948593159。别耽误孩子高考。举手之劳,1
106,#长沙身边事#【现场：湖南首次超高层消防实战演习】8月17日上午，湖南省消防总队将组织长沙、株洲、湘潭和衡阳消防支队在长沙北辰时代广场写字楼进行;水陆空;超高层建筑灭火救援，一场超真实火灾救援演练精彩上演！一起来看看“摩天救援”现场视频：长沙政法频...,0
107,"【杭州中学老师怒怼""王者荣耀""：手游成新时代""黑网吧""】近日，杭州夏衍中学老师的文章《怼天怼地怼王者荣耀》在网上传开。“我痛恨看到孩子们沉迷手机的样子。当孩子泪流满面地和我说，老师我控制不住自己，那一刻我的心也被扎了。”据调查，小学生更迷恋“王者荣耀”之类的游戏。@人民日报",0
108,从汉奸后代口中说出这话，一点也不奇怪//@用户5872749268:公说公有理，婆说婆有理，患者是明枪，医生是暗箭。//【安徽1所医院发生大规模医闹：30多人打砸烧冥币】,0
109,【重要提醒！花露水属易燃品涂完别马上做饭】夏天来了，蚊子也来了，需注意的是：花露水属易燃品，涂抹完之后不要马上做饭、抽烟等。花露水的酒精浓度达70%-75%；且燃点低，一般24℃就能燃烧。花露水燃烧有多可怕？看动态图就知道了。切记！速速转走。,1
110,#平安守护#为了全面深入开展平安守护专项行动，1月23日上午，东高派出所社区民警带领辅警到辖区宾馆、网吧张贴发放“小树枝”新型毒品宣传页。社区民警告诉从业人员，毒品引发大量违法犯罪活动，以及多种疾病的扩散流行，不仅影响了人民群众的健康幸福，更影响了社会稳定和经济建设，为此，必须对辖区群众特别是青少年进行新型毒品宣传，使其远离新型毒品，健康成长。,0
111,急找孩子，求转，求帮忙寻人启事13940292999有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在南京锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
